unfold0 file,unfold0 result,unfold0 duration,cvc5 filename,cvc5 result,cvc5 duration,unfold5 file,unfold5 result,unfold5 duration,no_interp file,no_interp result,no_interp duration,sqlsolver filename,sqlsolver result,sqlsolver duration,modified_sqlsolver file,modified_sqlsolver result,modified_sqlsolver duration
bapa/arith/fol_0000051.smt2,sat,0.1406571865081787,arith/cvc5_bapa/fol_0000051.smt2,sat,0.05464601516723633,bapa/arith/fol_0000051.smt2,sat,0.19208216667175293,bapa/arith/fol_0000051.smt2,sat,0.1431598663330078,arith/cvc5_bapa/fol_0000051.smt2,sat,0.111,arith/cvc5_bapa/fol_0000051.smt2,unknown,0.11
bapa/arith/fol_0000052.smt2,sat,0.18334269523620605,arith/cvc5_bapa/fol_0000052.smt2,sat,0.05653095245361328,bapa/arith/fol_0000052.smt2,sat,0.13950800895690918,bapa/arith/fol_0000052.smt2,sat,0.11019301414489746,arith/cvc5_bapa/fol_0000052.smt2,sat,0.11,arith/cvc5_bapa/fol_0000052.smt2,unknown,0.112
bapa/arith/fol_0000053.smt2,sat,0.14290094375610352,arith/cvc5_bapa/fol_0000053.smt2,sat,0.05449390411376953,bapa/arith/fol_0000053.smt2,sat,0.2069079875946045,bapa/arith/fol_0000053.smt2,sat,0.2353661060333252,arith/cvc5_bapa/fol_0000053.smt2,sat,0.112,arith/cvc5_bapa/fol_0000053.smt2,unknown,0.112
bapa/arith/fol_0000054.smt2,sat,0.10337686538696289,arith/cvc5_bapa/fol_0000054.smt2,sat,0.058511972427368164,bapa/arith/fol_0000054.smt2,sat,0.35724592208862305,bapa/arith/fol_0000054.smt2,sat,0.1091153621673584,arith/cvc5_bapa/fol_0000054.smt2,sat,0.115,arith/cvc5_bapa/fol_0000054.smt2,unknown,0.109
bapa/arith/fol_0000055.smt2,unsat,0.08307290077209473,arith/cvc5_bapa/fol_0000055.smt2,unsat,0.011560916900634766,bapa/arith/fol_0000055.smt2,unsat,0.09795594215393066,bapa/arith/fol_0000055.smt2,unsat,0.6303188800811768,arith/cvc5_bapa/fol_0000055.smt2,unsat,0.017,arith/cvc5_bapa/fol_0000055.smt2,unsat,0.017
bapa/arith/fol_0000056.smt2,sat,0.6345689296722412,arith/cvc5_bapa/fol_0000056.smt2,sat,0.03345012664794922,bapa/arith/fol_0000056.smt2,sat,0.3002009391784668,bapa/arith/fol_0000056.smt2,sat,0.23836278915405273,arith/cvc5_bapa/fol_0000056.smt2,sat,0.097,arith/cvc5_bapa/fol_0000056.smt2,unknown,0.093
bapa/arith/fol_0000057.smt2,sat,0.9198648929595947,arith/cvc5_bapa/fol_0000057.smt2,sat,0.052971839904785156,bapa/arith/fol_0000057.smt2,sat,0.9437429904937744,bapa/arith/fol_0000057.smt2,sat,0.19472217559814453,arith/cvc5_bapa/fol_0000057.smt2,sat,0.111,arith/cvc5_bapa/fol_0000057.smt2,unknown,0.114
bapa/arith/fol_0000058.smt2,unsat,0.14072608947753906,arith/cvc5_bapa/fol_0000058.smt2,unsat,0.04448580741882324,bapa/arith/fol_0000058.smt2,unsat,0.11797499656677246,bapa/arith/fol_0000058.smt2,unsat,1.741760015487671,arith/cvc5_bapa/fol_0000058.smt2,unsat,0.102,arith/cvc5_bapa/fol_0000058.smt2,unsat,0.106
bapa/arith/fol_0000059.smt2,unsat,0.07646989822387695,arith/cvc5_bapa/fol_0000059.smt2,unsat,0.010329008102416992,bapa/arith/fol_0000059.smt2,unsat,0.08919286727905273,bapa/arith/fol_0000059.smt2,unsat,0.5152320861816406,arith/cvc5_bapa/fol_0000059.smt2,unsat,0.013,arith/cvc5_bapa/fol_0000059.smt2,unsat,0.01
bapa/arith/fol_0000060.smt2,unsat,0.3455619812011719,arith/cvc5_bapa/fol_0000060.smt2,unsat,0.05581521987915039,bapa/arith/fol_0000060.smt2,unsat,0.16784000396728516,bapa/arith/fol_0000060.smt2,unsat,1.2185728549957275,arith/cvc5_bapa/fol_0000060.smt2,unsat,0.112,arith/cvc5_bapa/fol_0000060.smt2,unsat,0.105
bapa/arith/fol_0000061.smt2,unsat,0.41889309883117676,arith/cvc5_bapa/fol_0000061.smt2,unsat,0.058151960372924805,bapa/arith/fol_0000061.smt2,unsat,0.5060040950775146,bapa/arith/fol_0000061.smt2,unsat,2.07131290435791,arith/cvc5_bapa/fol_0000061.smt2,unsat,0.114,arith/cvc5_bapa/fol_0000061.smt2,unsat,0.109
bapa/arith/fol_0000062.smt2,sat,0.6551527976989746,arith/cvc5_bapa/fol_0000062.smt2,sat,0.05667614936828613,bapa/arith/fol_0000062.smt2,sat,0.2792351245880127,bapa/arith/fol_0000062.smt2,sat,0.2344059944152832,arith/cvc5_bapa/fol_0000062.smt2,sat,0.111,arith/cvc5_bapa/fol_0000062.smt2,unknown,0.112
bapa/arith/fol_0000063.smt2,unsat,0.29050707817077637,arith/cvc5_bapa/fol_0000063.smt2,unsat,0.055300235748291016,bapa/arith/fol_0000063.smt2,unsat,0.15547585487365723,bapa/arith/fol_0000063.smt2,unsat,1.1691970825195312,arith/cvc5_bapa/fol_0000063.smt2,unsat,0.111,arith/cvc5_bapa/fol_0000063.smt2,unsat,0.111
bapa/arith/fol_0000064.smt2,unsat,0.07363200187683105,arith/cvc5_bapa/fol_0000064.smt2,unsat,0.014734745025634766,bapa/arith/fol_0000064.smt2,unsat,0.0908806324005127,bapa/arith/fol_0000064.smt2,unsat,0.6189670562744141,arith/cvc5_bapa/fol_0000064.smt2,unsat,0.016,arith/cvc5_bapa/fol_0000064.smt2,unsat,0.016
bapa/arith/fol_0000065.smt2,unsat,0.21123790740966797,arith/cvc5_bapa/fol_0000065.smt2,unsat,0.0544581413269043,bapa/arith/fol_0000065.smt2,unsat,0.31650519371032715,bapa/arith/fol_0000065.smt2,unsat,1.4678258895874023,arith/cvc5_bapa/fol_0000065.smt2,unsat,0.115,arith/cvc5_bapa/fol_0000065.smt2,unsat,0.111
bapa/arith/fol_0000066.smt2,unsat,0.3033320903778076,arith/cvc5_bapa/fol_0000066.smt2,unsat,0.05555891990661621,bapa/arith/fol_0000066.smt2,unsat,0.14716291427612305,bapa/arith/fol_0000066.smt2,unsat,1.2502601146697998,arith/cvc5_bapa/fol_0000066.smt2,unsat,0.114,arith/cvc5_bapa/fol_0000066.smt2,unsat,0.111
bapa/arith/fol_0000067.smt2,unsat,0.15278005599975586,arith/cvc5_bapa/fol_0000067.smt2,unsat,0.05188393592834473,bapa/arith/fol_0000067.smt2,unsat,0.3736569881439209,bapa/arith/fol_0000067.smt2,unsat,1.3735170364379883,arith/cvc5_bapa/fol_0000067.smt2,unsat,0.113,arith/cvc5_bapa/fol_0000067.smt2,unsat,0.111
bapa/arith/fol_0000068.smt2,unsat,0.2597992420196533,arith/cvc5_bapa/fol_0000068.smt2,unsat,0.05448770523071289,bapa/arith/fol_0000068.smt2,unsat,0.3670840263366699,bapa/arith/fol_0000068.smt2,unsat,2.6339399814605713,arith/cvc5_bapa/fol_0000068.smt2,unsat,0.112,arith/cvc5_bapa/fol_0000068.smt2,unsat,0.112
bapa/arith/fol_0000069.smt2,sat,0.695523738861084,arith/cvc5_bapa/fol_0000069.smt2,sat,0.058036088943481445,bapa/arith/fol_0000069.smt2,sat,0.8354742527008057,bapa/arith/fol_0000069.smt2,sat,0.930290937423706,arith/cvc5_bapa/fol_0000069.smt2,sat,0.117,arith/cvc5_bapa/fol_0000069.smt2,unknown,0.11
bapa/arith/fol_0000070.smt2,unsat,0.16817831993103027,arith/cvc5_bapa/fol_0000070.smt2,unsat,0.05575990676879883,bapa/arith/fol_0000070.smt2,unsat,0.1659228801727295,bapa/arith/fol_0000070.smt2,unsat,1.4843847751617432,arith/cvc5_bapa/fol_0000070.smt2,unsat,0.114,arith/cvc5_bapa/fol_0000070.smt2,unsat,0.112
